timestamp,pid,proc_name,laddr,raddr,status,rinfo
2025-11-10 20:22:16,19420,Time.exe,192.168.1.2:64776,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:16,19420,Time.exe,192.168.1.2:58029,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:16,19420,Time.exe,192.168.1.2:62635,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:16,19420,Time.exe,192.168.1.2:64993,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:16,3484,svchost.exe,0.0.0.0:4500,,NONE,
2025-11-10 20:22:16,19420,Time.exe,192.168.1.2:50866,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:16,19420,Time.exe,192.168.1.2:49675,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:16,1464,lsass.exe,:::49664,,LISTEN,
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:54028,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:64784,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:64764,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:64760,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:62028,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:55742,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:57500,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:58967,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:61188,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:58379,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:60167,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:55421,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:60583,35.186.224.45:443,ESTABLISHED,UNKNOWN
